TriangularNumber({'a': 57, 'b': 84, 'c': 97, 'u': MembershipFunctionNaive{'a': 57, 'b': 84, 'c': 97}})
TriangularNumber({'a': 82, 'b': 85, 'c': 86, 'u': MembershipFunctionNaive{'a': 82, 'b': 85, 'c': 86}})
TriangularNumber({'a': 55, 'b': 95, 'c': 96, 'u': MembershipFunctionNaive{'a': 55, 'b': 95, 'c': 96}})
TriangularNumber({'a': 27, 'b': 68, 'c': 70, 'u': MembershipFunctionNaive{'a': 27, 'b': 68, 'c': 70}})
TriangularNumber({'a': 1, 'b': 6, 'c': 21, 'u': MembershipFunctionNaive{'a': 1, 'b': 6, 'c': 21}})
TriangularNumber({'a': 34, 'b': 66, 'c': 67, 'u': MembershipFunctionNaive{'a': 34, 'b': 66, 'c': 67}})
TriangularNumber({'a': 74, 'b': 85, 'c': 94, 'u': MembershipFunctionNaive{'a': 74, 'b': 85, 'c': 94}})
TriangularNumber({'a': 32, 'b': 48, 'c': 89, 'u': MembershipFunctionNaive{'a': 32, 'b': 48, 'c': 89}})
TriangularNumber({'a': 9, 'b': 12, 'c': 31, 'u': MembershipFunctionNaive{'a': 9, 'b': 12, 'c': 31}})
TriangularNumber({'a': 1, 'b': 15, 'c': 16, 'u': MembershipFunctionNaive{'a': 1, 'b': 15, 'c': 16}})
TriangularNumber({'a': 1, 'b': 4, 'c': 65, 'u': MembershipFunctionNaive{'a': 1, 'b': 4, 'c': 65}})
TriangularNumber({'a': 42, 'b': 61, 'c': 66, 'u': MembershipFunctionNaive{'a': 42, 'b': 61, 'c': 66}})
TriangularNumber({'a': 5, 'b': 30, 'c': 97, 'u': MembershipFunctionNaive{'a': 5, 'b': 30, 'c': 97}})
TriangularNumber({'a': 5, 'b': 10, 'c': 77, 'u': MembershipFunctionNaive{'a': 5, 'b': 10, 'c': 77}})
TriangularNumber({'a': 68, 'b': 76, 'c': 93, 'u': MembershipFunctionNaive{'a': 68, 'b': 76, 'c': 93}})
TriangularNumber({'a': 5, 'b': 6, 'c': 55, 'u': MembershipFunctionNaive{'a': 5, 'b': 6, 'c': 55}})
TriangularNumber({'a': 16, 'b': 42, 'c': 60, 'u': MembershipFunctionNaive{'a': 16, 'b': 42, 'c': 60}})
TriangularNumber({'a': 49, 'b': 94, 'c': 98, 'u': MembershipFunctionNaive{'a': 49, 'b': 94, 'c': 98}})
TriangularNumber({'a': 1, 'b': 2, 'c': 16, 'u': MembershipFunctionNaive{'a': 1, 'b': 2, 'c': 16}})
TriangularNumber({'a': 40, 'b': 51, 'c': 69, 'u': MembershipFunctionNaive{'a': 40, 'b': 51, 'c': 69}})
TriangularNumber({'a': 24, 'b': 61, 'c': 81, 'u': MembershipFunctionNaive{'a': 24, 'b': 61, 'c': 81}})
TriangularNumber({'a': 34, 'b': 64, 'c': 91, 'u': MembershipFunctionNaive{'a': 34, 'b': 64, 'c': 91}})
TriangularNumber({'a': 10, 'b': 11, 'c': 80, 'u': MembershipFunctionNaive{'a': 10, 'b': 11, 'c': 80}})
TriangularNumber({'a': 17, 'b': 23, 'c': 98, 'u': MembershipFunctionNaive{'a': 17, 'b': 23, 'c': 98}})
TriangularNumber({'a': 1, 'b': 15, 'c': 29, 'u': MembershipFunctionNaive{'a': 1, 'b': 15, 'c': 29}})
TriangularNumber({'a': 52, 'b': 85, 'c': 94, 'u': MembershipFunctionNaive{'a': 52, 'b': 85, 'c': 94}})
TriangularNumber({'a': 2, 'b': 32, 'c': 75, 'u': MembershipFunctionNaive{'a': 2, 'b': 32, 'c': 75}})
TriangularNumber({'a': 18, 'b': 67, 'c': 97, 'u': MembershipFunctionNaive{'a': 18, 'b': 67, 'c': 97}})
TriangularNumber({'a': 4, 'b': 33, 'c': 77, 'u': MembershipFunctionNaive{'a': 4, 'b': 33, 'c': 77}})
TriangularNumber({'a': 8, 'b': 67, 'c': 86, 'u': MembershipFunctionNaive{'a': 8, 'b': 67, 'c': 86}})
TriangularNumber({'a': 28, 'b': 29, 'c': 55, 'u': MembershipFunctionNaive{'a': 28, 'b': 29, 'c': 55}})
TriangularNumber({'a': 2, 'b': 4, 'c': 42, 'u': MembershipFunctionNaive{'a': 2, 'b': 4, 'c': 42}})
TriangularNumber({'a': 25, 'b': 79, 'c': 87, 'u': MembershipFunctionNaive{'a': 25, 'b': 79, 'c': 87}})
TriangularNumber({'a': 41, 'b': 98, 'c': 99, 'u': MembershipFunctionNaive{'a': 41, 'b': 98, 'c': 99}})
TriangularNumber({'a': 10, 'b': 16, 'c': 68, 'u': MembershipFunctionNaive{'a': 10, 'b': 16, 'c': 68}})
TriangularNumber({'a': 18, 'b': 64, 'c': 96, 'u': MembershipFunctionNaive{'a': 18, 'b': 64, 'c': 96}})
TriangularNumber({'a': 3, 'b': 7, 'c': 84, 'u': MembershipFunctionNaive{'a': 3, 'b': 7, 'c': 84}})
TriangularNumber({'a': 4, 'b': 89, 'c': 94, 'u': MembershipFunctionNaive{'a': 4, 'b': 89, 'c': 94}})
TriangularNumber({'a': 36, 'b': 44, 'c': 48, 'u': MembershipFunctionNaive{'a': 36, 'b': 44, 'c': 48}})
TriangularNumber({'a': 4, 'b': 10, 'c': 57, 'u': MembershipFunctionNaive{'a': 4, 'b': 10, 'c': 57}})
TriangularNumber({'a': 6, 'b': 41, 'c': 94, 'u': MembershipFunctionNaive{'a': 6, 'b': 41, 'c': 94}})
TriangularNumber({'a': 22, 'b': 29, 'c': 40, 'u': MembershipFunctionNaive{'a': 22, 'b': 29, 'c': 40}})
TriangularNumber({'a': 5, 'b': 24, 'c': 43, 'u': MembershipFunctionNaive{'a': 5, 'b': 24, 'c': 43}})
TriangularNumber({'a': 3, 'b': 10, 'c': 47, 'u': MembershipFunctionNaive{'a': 3, 'b': 10, 'c': 47}})
TriangularNumber({'a': 5, 'b': 28, 'c': 55, 'u': MembershipFunctionNaive{'a': 5, 'b': 28, 'c': 55}})
TriangularNumber({'a': 2, 'b': 3, 'c': 99, 'u': MembershipFunctionNaive{'a': 2, 'b': 3, 'c': 99}})
TriangularNumber({'a': 13, 'b': 98, 'c': 99, 'u': MembershipFunctionNaive{'a': 13, 'b': 98, 'c': 99}})
TriangularNumber({'a': 33, 'b': 99, 'c': 100, 'u': MembershipFunctionNaive{'a': 33, 'b': 99, 'c': 100}})
TriangularNumber({'a': 63, 'b': 80, 'c': 84, 'u': MembershipFunctionNaive{'a': 63, 'b': 80, 'c': 84}})
TriangularNumber({'a': 22, 'b': 38, 'c': 62, 'u': MembershipFunctionNaive{'a': 22, 'b': 38, 'c': 62}})
TriangularNumber({'a': 52, 'b': 61, 'c': 76, 'u': MembershipFunctionNaive{'a': 52, 'b': 61, 'c': 76}})
TriangularNumber({'a': 23, 'b': 76, 'c': 92, 'u': MembershipFunctionNaive{'a': 23, 'b': 76, 'c': 92}})
TriangularNumber({'a': 2, 'b': 6, 'c': 84, 'u': MembershipFunctionNaive{'a': 2, 'b': 6, 'c': 84}})
TriangularNumber({'a': 4, 'b': 79, 'c': 86, 'u': MembershipFunctionNaive{'a': 4, 'b': 79, 'c': 86}})
TriangularNumber({'a': 18, 'b': 86, 'c': 99, 'u': MembershipFunctionNaive{'a': 18, 'b': 86, 'c': 99}})
TriangularNumber({'a': 15, 'b': 90, 'c': 92, 'u': MembershipFunctionNaive{'a': 15, 'b': 90, 'c': 92}})
TriangularNumber({'a': 80, 'b': 87, 'c': 94, 'u': MembershipFunctionNaive{'a': 80, 'b': 87, 'c': 94}})
TriangularNumber({'a': 16, 'b': 74, 'c': 84, 'u': MembershipFunctionNaive{'a': 16, 'b': 74, 'c': 84}})
TriangularNumber({'a': 4, 'b': 23, 'c': 97, 'u': MembershipFunctionNaive{'a': 4, 'b': 23, 'c': 97}})
TriangularNumber({'a': 1, 'b': 2, 'c': 66, 'u': MembershipFunctionNaive{'a': 1, 'b': 2, 'c': 66}})
TriangularNumber({'a': 14, 'b': 18, 'c': 65, 'u': MembershipFunctionNaive{'a': 14, 'b': 18, 'c': 65}})
TriangularNumber({'a': 24, 'b': 86, 'c': 90, 'u': MembershipFunctionNaive{'a': 24, 'b': 86, 'c': 90}})
TriangularNumber({'a': 46, 'b': 77, 'c': 92, 'u': MembershipFunctionNaive{'a': 46, 'b': 77, 'c': 92}})
TriangularNumber({'a': 36, 'b': 94, 'c': 95, 'u': MembershipFunctionNaive{'a': 36, 'b': 94, 'c': 95}})
TriangularNumber({'a': 13, 'b': 17, 'c': 43, 'u': MembershipFunctionNaive{'a': 13, 'b': 17, 'c': 43}})
TriangularNumber({'a': 17, 'b': 43, 'c': 52, 'u': MembershipFunctionNaive{'a': 17, 'b': 43, 'c': 52}})
TriangularNumber({'a': 4, 'b': 5, 'c': 97, 'u': MembershipFunctionNaive{'a': 4, 'b': 5, 'c': 97}})
TriangularNumber({'a': 6, 'b': 25, 'c': 75, 'u': MembershipFunctionNaive{'a': 6, 'b': 25, 'c': 75}})
TriangularNumber({'a': 28, 'b': 33, 'c': 83, 'u': MembershipFunctionNaive{'a': 28, 'b': 33, 'c': 83}})
TriangularNumber({'a': 1, 'b': 11, 'c': 39, 'u': MembershipFunctionNaive{'a': 1, 'b': 11, 'c': 39}})
TriangularNumber({'a': 34, 'b': 47, 'c': 51, 'u': MembershipFunctionNaive{'a': 34, 'b': 47, 'c': 51}})
TriangularNumber({'a': 11, 'b': 35, 'c': 54, 'u': MembershipFunctionNaive{'a': 11, 'b': 35, 'c': 54}})
TriangularNumber({'a': 41, 'b': 51, 'c': 55, 'u': MembershipFunctionNaive{'a': 41, 'b': 51, 'c': 55}})
TriangularNumber({'a': 32, 'b': 60, 'c': 84, 'u': MembershipFunctionNaive{'a': 32, 'b': 60, 'c': 84}})
TriangularNumber({'a': 9, 'b': 57, 'c': 68, 'u': MembershipFunctionNaive{'a': 9, 'b': 57, 'c': 68}})
TriangularNumber({'a': 4, 'b': 11, 'c': 70, 'u': MembershipFunctionNaive{'a': 4, 'b': 11, 'c': 70}})
TriangularNumber({'a': 53, 'b': 96, 'c': 99, 'u': MembershipFunctionNaive{'a': 53, 'b': 96, 'c': 99}})
TriangularNumber({'a': 13, 'b': 58, 'c': 92, 'u': MembershipFunctionNaive{'a': 13, 'b': 58, 'c': 92}})
TriangularNumber({'a': 45, 'b': 46, 'c': 60, 'u': MembershipFunctionNaive{'a': 45, 'b': 46, 'c': 60}})
TriangularNumber({'a': 9, 'b': 14, 'c': 31, 'u': MembershipFunctionNaive{'a': 9, 'b': 14, 'c': 31}})
TriangularNumber({'a': 93, 'b': 94, 'c': 96, 'u': MembershipFunctionNaive{'a': 93, 'b': 94, 'c': 96}})
TriangularNumber({'a': 22, 'b': 24, 'c': 29, 'u': MembershipFunctionNaive{'a': 22, 'b': 24, 'c': 29}})
TriangularNumber({'a': 9, 'b': 67, 'c': 89, 'u': MembershipFunctionNaive{'a': 9, 'b': 67, 'c': 89}})
TriangularNumber({'a': 34, 'b': 44, 'c': 91, 'u': MembershipFunctionNaive{'a': 34, 'b': 44, 'c': 91}})
TriangularNumber({'a': 17, 'b': 39, 'c': 43, 'u': MembershipFunctionNaive{'a': 17, 'b': 39, 'c': 43}})
TriangularNumber({'a': 16, 'b': 32, 'c': 47, 'u': MembershipFunctionNaive{'a': 16, 'b': 32, 'c': 47}})
TriangularNumber({'a': 2, 'b': 6, 'c': 7, 'u': MembershipFunctionNaive{'a': 2, 'b': 6, 'c': 7}})
TriangularNumber({'a': 13, 'b': 36, 'c': 95, 'u': MembershipFunctionNaive{'a': 13, 'b': 36, 'c': 95}})
TriangularNumber({'a': 3, 'b': 8, 'c': 76, 'u': MembershipFunctionNaive{'a': 3, 'b': 8, 'c': 76}})
TriangularNumber({'a': 50, 'b': 87, 'c': 99, 'u': MembershipFunctionNaive{'a': 50, 'b': 87, 'c': 99}})
TriangularNumber({'a': 1, 'b': 5, 'c': 50, 'u': MembershipFunctionNaive{'a': 1, 'b': 5, 'c': 50}})
TriangularNumber({'a': 43, 'b': 74, 'c': 97, 'u': MembershipFunctionNaive{'a': 43, 'b': 74, 'c': 97}})
TriangularNumber({'a': 13, 'b': 15, 'c': 24, 'u': MembershipFunctionNaive{'a': 13, 'b': 15, 'c': 24}})
TriangularNumber({'a': 5, 'b': 20, 'c': 21, 'u': MembershipFunctionNaive{'a': 5, 'b': 20, 'c': 21}})
TriangularNumber({'a': 40, 'b': 81, 'c': 90, 'u': MembershipFunctionNaive{'a': 40, 'b': 81, 'c': 90}})
TriangularNumber({'a': 40, 'b': 56, 'c': 95, 'u': MembershipFunctionNaive{'a': 40, 'b': 56, 'c': 95}})
TriangularNumber({'a': 28, 'b': 49, 'c': 79, 'u': MembershipFunctionNaive{'a': 28, 'b': 49, 'c': 79}})
TriangularNumber({'a': 4, 'b': 8, 'c': 63, 'u': MembershipFunctionNaive{'a': 4, 'b': 8, 'c': 63}})
TriangularNumber({'a': 55, 'b': 57, 'c': 89, 'u': MembershipFunctionNaive{'a': 55, 'b': 57, 'c': 89}})
TriangularNumber({'a': 86, 'b': 99, 'c': 100, 'u': MembershipFunctionNaive{'a': 86, 'b': 99, 'c': 100}})
TriangularNumber({'a': 1, 'b': 2, 'c': 11, 'u': MembershipFunctionNaive{'a': 1, 'b': 2, 'c': 11}})
TriangularNumber({'a': 70, 'b': 79, 'c': 93, 'u': MembershipFunctionNaive{'a': 70, 'b': 79, 'c': 93}})
TriangularNumber({'a': 7, 'b': 50, 'c': 81, 'u': MembershipFunctionNaive{'a': 7, 'b': 50, 'c': 81}})
TriangularNumber({'a': 32, 'b': 41, 'c': 42, 'u': MembershipFunctionNaive{'a': 32, 'b': 41, 'c': 42}})
TriangularNumber({'a': 1, 'b': 8, 'c': 27, 'u': MembershipFunctionNaive{'a': 1, 'b': 8, 'c': 27}})
TriangularNumber({'a': 2, 'b': 34, 'c': 45, 'u': MembershipFunctionNaive{'a': 2, 'b': 34, 'c': 45}})
TriangularNumber({'a': 39, 'b': 80, 'c': 95, 'u': MembershipFunctionNaive{'a': 39, 'b': 80, 'c': 95}})
TriangularNumber({'a': 3, 'b': 13, 'c': 30, 'u': MembershipFunctionNaive{'a': 3, 'b': 13, 'c': 30}})
TriangularNumber({'a': 34, 'b': 84, 'c': 85, 'u': MembershipFunctionNaive{'a': 34, 'b': 84, 'c': 85}})
TriangularNumber({'a': 27, 'b': 29, 'c': 60, 'u': MembershipFunctionNaive{'a': 27, 'b': 29, 'c': 60}})
TriangularNumber({'a': 63, 'b': 73, 'c': 89, 'u': MembershipFunctionNaive{'a': 63, 'b': 73, 'c': 89}})
TriangularNumber({'a': 1, 'b': 3, 'c': 55, 'u': MembershipFunctionNaive{'a': 1, 'b': 3, 'c': 55}})
TriangularNumber({'a': 19, 'b': 31, 'c': 99, 'u': MembershipFunctionNaive{'a': 19, 'b': 31, 'c': 99}})
TriangularNumber({'a': 63, 'b': 82, 'c': 100, 'u': MembershipFunctionNaive{'a': 63, 'b': 82, 'c': 100}})
TriangularNumber({'a': 6, 'b': 81, 'c': 83, 'u': MembershipFunctionNaive{'a': 6, 'b': 81, 'c': 83}})
TriangularNumber({'a': 31, 'b': 47, 'c': 86, 'u': MembershipFunctionNaive{'a': 31, 'b': 47, 'c': 86}})
TriangularNumber({'a': 53, 'b': 75, 'c': 96, 'u': MembershipFunctionNaive{'a': 53, 'b': 75, 'c': 96}})
TriangularNumber({'a': 18, 'b': 94, 'c': 97, 'u': MembershipFunctionNaive{'a': 18, 'b': 94, 'c': 97}})
TriangularNumber({'a': 15, 'b': 26, 'c': 71, 'u': MembershipFunctionNaive{'a': 15, 'b': 26, 'c': 71}})
TriangularNumber({'a': 20, 'b': 79, 'c': 92, 'u': MembershipFunctionNaive{'a': 20, 'b': 79, 'c': 92}})
TriangularNumber({'a': 56, 'b': 62, 'c': 73, 'u': MembershipFunctionNaive{'a': 56, 'b': 62, 'c': 73}})
TriangularNumber({'a': 38, 'b': 86, 'c': 88, 'u': MembershipFunctionNaive{'a': 38, 'b': 86, 'c': 88}})
TriangularNumber({'a': 42, 'b': 56, 'c': 94, 'u': MembershipFunctionNaive{'a': 42, 'b': 56, 'c': 94}})
TriangularNumber({'a': 35, 'b': 59, 'c': 93, 'u': MembershipFunctionNaive{'a': 35, 'b': 59, 'c': 93}})
TriangularNumber({'a': 6, 'b': 10, 'c': 44, 'u': MembershipFunctionNaive{'a': 6, 'b': 10, 'c': 44}})
TriangularNumber({'a': 19, 'b': 35, 'c': 55, 'u': MembershipFunctionNaive{'a': 19, 'b': 35, 'c': 55}})
TriangularNumber({'a': 25, 'b': 61, 'c': 90, 'u': MembershipFunctionNaive{'a': 25, 'b': 61, 'c': 90}})
TriangularNumber({'a': 9, 'b': 43, 'c': 58, 'u': MembershipFunctionNaive{'a': 9, 'b': 43, 'c': 58}})
TriangularNumber({'a': 16, 'b': 74, 'c': 83, 'u': MembershipFunctionNaive{'a': 16, 'b': 74, 'c': 83}})
TriangularNumber({'a': 34, 'b': 96, 'c': 100, 'u': MembershipFunctionNaive{'a': 34, 'b': 96, 'c': 100}})
TriangularNumber({'a': 1, 'b': 41, 'c': 69, 'u': MembershipFunctionNaive{'a': 1, 'b': 41, 'c': 69}})
TriangularNumber({'a': 3, 'b': 13, 'c': 70, 'u': MembershipFunctionNaive{'a': 3, 'b': 13, 'c': 70}})
TriangularNumber({'a': 34, 'b': 46, 'c': 55, 'u': MembershipFunctionNaive{'a': 34, 'b': 46, 'c': 55}})
TriangularNumber({'a': 13, 'b': 60, 'c': 86, 'u': MembershipFunctionNaive{'a': 13, 'b': 60, 'c': 86}})
TriangularNumber({'a': 11, 'b': 13, 'c': 46, 'u': MembershipFunctionNaive{'a': 11, 'b': 13, 'c': 46}})
TriangularNumber({'a': 39, 'b': 44, 'c': 99, 'u': MembershipFunctionNaive{'a': 39, 'b': 44, 'c': 99}})
TriangularNumber({'a': 2, 'b': 3, 'c': 58, 'u': MembershipFunctionNaive{'a': 2, 'b': 3, 'c': 58}})
TriangularNumber({'a': 21, 'b': 83, 'c': 85, 'u': MembershipFunctionNaive{'a': 21, 'b': 83, 'c': 85}})
TriangularNumber({'a': 69, 'b': 89, 'c': 97, 'u': MembershipFunctionNaive{'a': 69, 'b': 89, 'c': 97}})
TriangularNumber({'a': 2, 'b': 30, 'c': 33, 'u': MembershipFunctionNaive{'a': 2, 'b': 30, 'c': 33}})
TriangularNumber({'a': 2, 'b': 3, 'c': 30, 'u': MembershipFunctionNaive{'a': 2, 'b': 3, 'c': 30}})
TriangularNumber({'a': 15, 'b': 31, 'c': 33, 'u': MembershipFunctionNaive{'a': 15, 'b': 31, 'c': 33}})
TriangularNumber({'a': 2, 'b': 18, 'c': 63, 'u': MembershipFunctionNaive{'a': 2, 'b': 18, 'c': 63}})
TriangularNumber({'a': 13, 'b': 58, 'c': 81, 'u': MembershipFunctionNaive{'a': 13, 'b': 58, 'c': 81}})
TriangularNumber({'a': 8, 'b': 60, 'c': 70, 'u': MembershipFunctionNaive{'a': 8, 'b': 60, 'c': 70}})
TriangularNumber({'a': 13, 'b': 27, 'c': 48, 'u': MembershipFunctionNaive{'a': 13, 'b': 27, 'c': 48}})
TriangularNumber({'a': 23, 'b': 62, 'c': 70, 'u': MembershipFunctionNaive{'a': 23, 'b': 62, 'c': 70}})
TriangularNumber({'a': 63, 'b': 77, 'c': 79, 'u': MembershipFunctionNaive{'a': 63, 'b': 77, 'c': 79}})
TriangularNumber({'a': 36, 'b': 37, 'c': 75, 'u': MembershipFunctionNaive{'a': 36, 'b': 37, 'c': 75}})
TriangularNumber({'a': 1, 'b': 9, 'c': 64, 'u': MembershipFunctionNaive{'a': 1, 'b': 9, 'c': 64}})
TriangularNumber({'a': 1, 'b': 17, 'c': 73, 'u': MembershipFunctionNaive{'a': 1, 'b': 17, 'c': 73}})
TriangularNumber({'a': 72, 'b': 84, 'c': 100, 'u': MembershipFunctionNaive{'a': 72, 'b': 84, 'c': 100}})
TriangularNumber({'a': 7, 'b': 75, 'c': 100, 'u': MembershipFunctionNaive{'a': 7, 'b': 75, 'c': 100}})
TriangularNumber({'a': 13, 'b': 49, 'c': 83, 'u': MembershipFunctionNaive{'a': 13, 'b': 49, 'c': 83}})
TriangularNumber({'a': 35, 'b': 56, 'c': 100, 'u': MembershipFunctionNaive{'a': 35, 'b': 56, 'c': 100}})
TriangularNumber({'a': 21, 'b': 28, 'c': 74, 'u': MembershipFunctionNaive{'a': 21, 'b': 28, 'c': 74}})
TriangularNumber({'a': 36, 'b': 83, 'c': 95, 'u': MembershipFunctionNaive{'a': 36, 'b': 83, 'c': 95}})
TriangularNumber({'a': 12, 'b': 21, 'c': 89, 'u': MembershipFunctionNaive{'a': 12, 'b': 21, 'c': 89}})
TriangularNumber({'a': 3, 'b': 5, 'c': 8, 'u': MembershipFunctionNaive{'a': 3, 'b': 5, 'c': 8}})
TriangularNumber({'a': 8, 'b': 30, 'c': 50, 'u': MembershipFunctionNaive{'a': 8, 'b': 30, 'c': 50}})
TriangularNumber({'a': 14, 'b': 91, 'c': 97, 'u': MembershipFunctionNaive{'a': 14, 'b': 91, 'c': 97}})
TriangularNumber({'a': 22, 'b': 31, 'c': 81, 'u': MembershipFunctionNaive{'a': 22, 'b': 31, 'c': 81}})
TriangularNumber({'a': 3, 'b': 4, 'c': 20, 'u': MembershipFunctionNaive{'a': 3, 'b': 4, 'c': 20}})
TriangularNumber({'a': 13, 'b': 98, 'c': 99, 'u': MembershipFunctionNaive{'a': 13, 'b': 98, 'c': 99}})
TriangularNumber({'a': 27, 'b': 77, 'c': 90, 'u': MembershipFunctionNaive{'a': 27, 'b': 77, 'c': 90}})
TriangularNumber({'a': 24, 'b': 25, 'c': 47, 'u': MembershipFunctionNaive{'a': 24, 'b': 25, 'c': 47}})
TriangularNumber({'a': 18, 'b': 67, 'c': 93, 'u': MembershipFunctionNaive{'a': 18, 'b': 67, 'c': 93}})
TriangularNumber({'a': 67, 'b': 92, 'c': 93, 'u': MembershipFunctionNaive{'a': 67, 'b': 92, 'c': 93}})
TriangularNumber({'a': 1, 'b': 4, 'c': 58, 'u': MembershipFunctionNaive{'a': 1, 'b': 4, 'c': 58}})
TriangularNumber({'a': 10, 'b': 24, 'c': 26, 'u': MembershipFunctionNaive{'a': 10, 'b': 24, 'c': 26}})
TriangularNumber({'a': 37, 'b': 78, 'c': 83, 'u': MembershipFunctionNaive{'a': 37, 'b': 78, 'c': 83}})
TriangularNumber({'a': 31, 'b': 77, 'c': 82, 'u': MembershipFunctionNaive{'a': 31, 'b': 77, 'c': 82}})
TriangularNumber({'a': 8, 'b': 24, 'c': 32, 'u': MembershipFunctionNaive{'a': 8, 'b': 24, 'c': 32}})
TriangularNumber({'a': 28, 'b': 41, 'c': 50, 'u': MembershipFunctionNaive{'a': 28, 'b': 41, 'c': 50}})
TriangularNumber({'a': 53, 'b': 76, 'c': 91, 'u': MembershipFunctionNaive{'a': 53, 'b': 76, 'c': 91}})
TriangularNumber({'a': 16, 'b': 24, 'c': 63, 'u': MembershipFunctionNaive{'a': 16, 'b': 24, 'c': 63}})
TriangularNumber({'a': 13, 'b': 43, 'c': 53, 'u': MembershipFunctionNaive{'a': 13, 'b': 43, 'c': 53}})
TriangularNumber({'a': 57, 'b': 58, 'c': 68, 'u': MembershipFunctionNaive{'a': 57, 'b': 58, 'c': 68}})
TriangularNumber({'a': 36, 'b': 72, 'c': 77, 'u': MembershipFunctionNaive{'a': 36, 'b': 72, 'c': 77}})
TriangularNumber({'a': 4, 'b': 54, 'c': 87, 'u': MembershipFunctionNaive{'a': 4, 'b': 54, 'c': 87}})
TriangularNumber({'a': 17, 'b': 95, 'c': 96, 'u': MembershipFunctionNaive{'a': 17, 'b': 95, 'c': 96}})
TriangularNumber({'a': 10, 'b': 86, 'c': 100, 'u': MembershipFunctionNaive{'a': 10, 'b': 86, 'c': 100}})
TriangularNumber({'a': 65, 'b': 67, 'c': 82, 'u': MembershipFunctionNaive{'a': 65, 'b': 67, 'c': 82}})
TriangularNumber({'a': 20, 'b': 27, 'c': 29, 'u': MembershipFunctionNaive{'a': 20, 'b': 27, 'c': 29}})
TriangularNumber({'a': 12, 'b': 16, 'c': 51, 'u': MembershipFunctionNaive{'a': 12, 'b': 16, 'c': 51}})
TriangularNumber({'a': 10, 'b': 27, 'c': 77, 'u': MembershipFunctionNaive{'a': 10, 'b': 27, 'c': 77}})
TriangularNumber({'a': 16, 'b': 25, 'c': 95, 'u': MembershipFunctionNaive{'a': 16, 'b': 25, 'c': 95}})
TriangularNumber({'a': 45, 'b': 84, 'c': 88, 'u': MembershipFunctionNaive{'a': 45, 'b': 84, 'c': 88}})
TriangularNumber({'a': 4, 'b': 19, 'c': 62, 'u': MembershipFunctionNaive{'a': 4, 'b': 19, 'c': 62}})
TriangularNumber({'a': 47, 'b': 94, 'c': 98, 'u': MembershipFunctionNaive{'a': 47, 'b': 94, 'c': 98}})
TriangularNumber({'a': 9, 'b': 26, 'c': 48, 'u': MembershipFunctionNaive{'a': 9, 'b': 26, 'c': 48}})
TriangularNumber({'a': 13, 'b': 39, 'c': 41, 'u': MembershipFunctionNaive{'a': 13, 'b': 39, 'c': 41}})
TriangularNumber({'a': 28, 'b': 69, 'c': 99, 'u': MembershipFunctionNaive{'a': 28, 'b': 69, 'c': 99}})
TriangularNumber({'a': 9, 'b': 18, 'c': 92, 'u': MembershipFunctionNaive{'a': 9, 'b': 18, 'c': 92}})
TriangularNumber({'a': 3, 'b': 6, 'c': 69, 'u': MembershipFunctionNaive{'a': 3, 'b': 6, 'c': 69}})
TriangularNumber({'a': 13, 'b': 46, 'c': 59, 'u': MembershipFunctionNaive{'a': 13, 'b': 46, 'c': 59}})
TriangularNumber({'a': 20, 'b': 52, 'c': 93, 'u': MembershipFunctionNaive{'a': 20, 'b': 52, 'c': 93}})
TriangularNumber({'a': 37, 'b': 58, 'c': 59, 'u': MembershipFunctionNaive{'a': 37, 'b': 58, 'c': 59}})
TriangularNumber({'a': 9, 'b': 26, 'c': 70, 'u': MembershipFunctionNaive{'a': 9, 'b': 26, 'c': 70}})
TriangularNumber({'a': 12, 'b': 25, 'c': 61, 'u': MembershipFunctionNaive{'a': 12, 'b': 25, 'c': 61}})
TriangularNumber({'a': 5, 'b': 9, 'c': 13, 'u': MembershipFunctionNaive{'a': 5, 'b': 9, 'c': 13}})
TriangularNumber({'a': 4, 'b': 10, 'c': 98, 'u': MembershipFunctionNaive{'a': 4, 'b': 10, 'c': 98}})
TriangularNumber({'a': 12, 'b': 27, 'c': 86, 'u': MembershipFunctionNaive{'a': 12, 'b': 27, 'c': 86}})
TriangularNumber({'a': 8, 'b': 36, 'c': 77, 'u': MembershipFunctionNaive{'a': 8, 'b': 36, 'c': 77}})
TriangularNumber({'a': 16, 'b': 26, 'c': 89, 'u': MembershipFunctionNaive{'a': 16, 'b': 26, 'c': 89}})
TriangularNumber({'a': 80, 'b': 92, 'c': 94, 'u': MembershipFunctionNaive{'a': 80, 'b': 92, 'c': 94}})
TriangularNumber({'a': 12, 'b': 85, 'c': 90, 'u': MembershipFunctionNaive{'a': 12, 'b': 85, 'c': 90}})
TriangularNumber({'a': 40, 'b': 81, 'c': 83, 'u': MembershipFunctionNaive{'a': 40, 'b': 81, 'c': 83}})
TriangularNumber({'a': 13, 'b': 21, 'c': 91, 'u': MembershipFunctionNaive{'a': 13, 'b': 21, 'c': 91}})
TriangularNumber({'a': 17, 'b': 83, 'c': 93, 'u': MembershipFunctionNaive{'a': 17, 'b': 83, 'c': 93}})
TriangularNumber({'a': 9, 'b': 11, 'c': 82, 'u': MembershipFunctionNaive{'a': 9, 'b': 11, 'c': 82}})
TriangularNumber({'a': 35, 'b': 70, 'c': 95, 'u': MembershipFunctionNaive{'a': 35, 'b': 70, 'c': 95}})
